Year,Value,Units,Series
2021,0.26405,PCT,ER_MRN_MARIN
2021,704.26871,SQKM,ER_MRN_MARINT
2012,16.66667,PCT,ER_MRN_MPA
2013,16.66667,PCT,ER_MRN_MPA
2014,16.66667,PCT,ER_MRN_MPA
2015,16.66667,PCT,ER_MRN_MPA
2016,16.66667,PCT,ER_MRN_MPA
2017,16.66667,PCT,ER_MRN_MPA
2018,16.66667,PCT,ER_MRN_MPA
2019,16.66667,PCT,ER_MRN_MPA
2020,16.66667,PCT,ER_MRN_MPA
2021,16.66667,PCT,ER_MRN_MPA
